restaurant_id,external_merchant_id,komsco_name,qwen_model,candidate_count,qwen_ranking,selected_kakao_rank,selected_naver_rank,predicted_entity_match,predicted_business_type,predicted_location_scope,predicted_final_decision,reason,semantic_attempts_json,ranking_calls,semantic_calls,error_type,elapsed_ms,gold_kakao_rank,gold_naver_rank,gold_final_decision,gold_reject_reason,reviewer_comment,reviewer_detail,gold_note
9953,03c0ac11e11ec4172d42f322a0a5d03b,빨간떡볶이,qwen3:8b,6,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}, {""provider"": ""KAKAO"", ""rank"": 5, ""index"": 4}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO의 '빨간떡볶이'와 PCMap의 '논현동빨간떡볶이'는 동일한 브랜드로 추정되며, 주소는 도로명(강남대로118길 62)이 완전히 일치하고, 좌표도 동일합니다. 논현동 범위 내에 위치하므로 location_scope는 IN_SCOPE입니다. 음식점으로 분류되어 있고, 정보가 충분히 일치하므로 entity_match는 MATCH로 판단되며, 최종적으로 ACCEPT합니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO의 '빨간떡볶이'와 PCMap의 '논현동빨간떡볶이'는 동일한 브랜드로 추정되며, 주소는 도로명(강남대로118길 62)이 완전히 일치하고, 좌표도 동일합니다. 논현동 범위 내에 위치하므로 location_scope는 IN_SCOPE입니다. 음식점으로 분류되어 있고, 정보가 충분히 일치하므로 entity_match는 MATCH로 판단되며, 최종적으로 ACCEPT합니다.""}]",1,1,,23891,1,,ACCEPT,,,,Reviewed draft accepted.
9965,4241c8c0d183b51f738d8e20dc147165,마구로다찌,qwen3:8b,4,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 2}, {""provider"": ""NAVER"", ""rank"": 3, ""index"": 3}]",,,NO_MATCH,,,REJECT,"KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치하고 있으나, PCMap의 '마구로다찌'는 경기 부천시 원미구에 위치하며, 도로명(언주로150길 vs 신흥로), 시·구·동, 건물번호 등 주소 정보가 명백히 다르다. 또한, KOMSCO의 주소에 '논현동'이 포함되어 있어 논현동 범위 내이지만, PCMap의 주소는 논현동 범위 외이다. 따라서 같은 사업체로 판단할 수 없으며, 주소 차이로 인해 location_scope가 OUT_OF_SCOPE로 판단된다. 주소가 명백히 다르고, 지점이 다르므로 entity_match는 NO_MATCH이며, final_decision은 REJECT이다.; KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치하고 있으나, PCMap의 '마구로다찌'는 경기도 부천시 원미구 신흥로 140에 위치하며, 도로명, 시·구·동, 건물번호 등 주소 정보가 명백히 다르다. 또한, KOMSCO의 주소에 '논현동'이 포함되어 있어 논현동 범위에 속하지만, PCMap의 주소는 논현동 범위를 벗어난다. 따라서 같은 사업체로 판단할 수 없으며, 주소가 다르므로 location_scope는 OUT_OF_SCOPE로 판단된다. 주소가 다르고, 지점이 다르므로 entity_match는 NO_MATCH로 판단된다. business_type은 '음식점'으로 명확하므로 FOOD로 판단되나, 주소가 다르므로 final_decision은 REJECT로 판단된다.; KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치한 음식점으로, PCMap의 '다찌참치&활어초밥'은 인천광역시 연수구에 위치하며, 도로명, 시·구·동, 좌표 등이 모두 다르므로 같은 사업체로 판단할 수 없습니다. 또한, 주소 정보가 명확히 다른 지점으로 확인되므로, 논현동 범위에 해당하지 않아 OUT_OF_SCOPE로 판단됩니다. 비록 음식점으로 분류되더라도 주소와 위치가 다르므로 최종적으로 REJECT 처리합니다.; KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치한 음식점으로, PCMap의 '하루참치'는 부산광역시 해운대구 우동에 위치한 음식점입니다. 도로명, 시, 구, 동, 건물번호 등 주소 정보가 모두 다르며, 지점명도 달라 실제 같은 사업체로 판단할 수 없습니다. 또한, KOMSCO의 주소는 논현동 범위에 속하지만, PCMap의 주소는 논현동 범위를 벗어나므로 location_scope는 OUT_OF_SCOPE입니다. 주소 정보가 명확히 다르고, 지점명도 다르므로 entity_match는 NO_MATCH로 판단됩니다. 음식점으로 분류되지만, 주소가 다르므로 final_decision은 REJECT입니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치하고 있으나, PCMap의 '마구로다찌'는 경기 부천시 원미구에 위치하며, 도로명(언주로150길 vs 신흥로), 시·구·동, 건물번호 등 주소 정보가 명백히 다르다. 또한, KOMSCO의 주소에 '논현동'이 포함되어 있어 논현동 범위 내이지만, PCMap의 주소는 논현동 범위 외이다. 따라서 같은 사업체로 판단할 수 없으며, 주소 차이로 인해 location_scope가 OUT_OF_SCOPE로 판단된다. 주소가 명백히 다르고, 지점이 다르므로 entity_match는 NO_MATCH이며, final_decision은 REJECT이다.""}, {""rank"": 2, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치하고 있으나, PCMap의 '마구로다찌'는 경기도 부천시 원미구 신흥로 140에 위치하며, 도로명, 시·구·동, 건물번호 등 주소 정보가 명백히 다르다. 또한, KOMSCO의 주소에 '논현동'이 포함되어 있어 논현동 범위에 속하지만, PCMap의 주소는 논현동 범위를 벗어난다. 따라서 같은 사업체로 판단할 수 없으며, 주소가 다르므로 location_scope는 OUT_OF_SCOPE로 판단된다. 주소가 다르고, 지점이 다르므로 entity_match는 NO_MATCH로 판단된다. business_type은 '음식점'으로 명확하므로 FOOD로 판단되나, 주소가 다르므로 final_decision은 REJECT로 판단된다.""}, {""rank"": 3, ""provider"": ""NAVER"", ""provider_rank"": 2, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치한 음식점으로, PCMap의 '다찌참치&활어초밥'은 인천광역시 연수구에 위치하며, 도로명, 시·구·동, 좌표 등이 모두 다르므로 같은 사업체로 판단할 수 없습니다. 또한, 주소 정보가 명확히 다른 지점으로 확인되므로, 논현동 범위에 해당하지 않아 OUT_OF_SCOPE로 판단됩니다. 비록 음식점으로 분류되더라도 주소와 위치가 다르므로 최종적으로 REJECT 처리합니다.""}, {""rank"": 4, ""provider"": ""NAVER"", ""provider_rank"": 3, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 '마구로다찌'는 서울시 강남구 논현동에 위치한 음식점으로, PCMap의 '하루참치'는 부산광역시 해운대구 우동에 위치한 음식점입니다. 도로명, 시, 구, 동, 건물번호 등 주소 정보가 모두 다르며, 지점명도 달라 실제 같은 사업체로 판단할 수 없습니다. 또한, KOMSCO의 주소는 논현동 범위에 속하지만, PCMap의 주소는 논현동 범위를 벗어나므로 location_scope는 OUT_OF_SCOPE입니다. 주소 정보가 명확히 다르고, 지점명도 다르므로 entity_match는 NO_MATCH로 판단됩니다. 음식점으로 분류되지만, 주소가 다르므로 final_decision은 REJECT입니다.""}]",1,4,,57730,,,REJECT,NOT_EXIST,komsco 정보 자체를 사용하지 않는걸로 결정,가게 없음,Reviewer: 가게 없음; do not use KOMSCO record.
9977,99dee38f9313ece20ec94d22c7d11cce,돌곰네,qwen3:8b,2,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명주소(언주로146길 18)와 KOMSCO 주소(언주로146길 18)가 완전 일치하며, 논현동 범위 내에 위치함. 카테고리도 '음식점 > 한식 > 해물,생선'으로 음식점으로 분류됨. 이름도 동일하여 같은 사업체로 판단됨.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명주소(언주로146길 18)와 KOMSCO 주소(언주로146길 18)가 완전 일치하며, 논현동 범위 내에 위치함. 카테고리도 '음식점 > 한식 > 해물,생선'으로 음식점으로 분류됨. 이름도 동일하여 같은 사업체로 판단됨.""}]",1,1,,17306,1,1,ACCEPT,,,,Reviewed draft accepted.
9988,1b25639897fb2f6938d8587b56bdd576,태권브이,qwen3:8b,6,"[{""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}, {""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}, {""provider"": ""KAKAO"", ""rank"": 3, ""index"": 2}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}]",,1,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명주소(서울특별시 강남구 강남대로124길 3-6 3층)가 KOMSCO와 완전히 일치하며, 논현동 범위 내에 위치함. 카테고리도 '술집>맥주,호프'로 음식점 범주에 속함. 주소와 업종이 일치하여 같은 사업체로 판단됨.","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명주소(서울특별시 강남구 강남대로124길 3-6 3층)가 KOMSCO와 완전히 일치하며, 논현동 범위 내에 위치함. 카테고리도 '술집>맥주,호프'로 음식점 범주에 속함. 주소와 업종이 일치하여 같은 사업체로 판단됨.""}]",1,1,,18998,1,1,ACCEPT,,,,Reviewed draft accepted.
10000,a376a29efebdd2c89c0b73647f912776,(주)청담고수 논현점,qwen3:8b,3,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 2}]",,,NO_MATCH,,,REJECT,"KOMSCO의 (주)청담고수 논현점은 서울 강남구 논현동에 위치하며, 도로명 주소는 논현로149길 12입니다. 반면, PCMap의 청담고수 청담점은 서울 강남구 청담동 21-2에 위치하며, 도로명 주소는 도산대로58길 15입니다. 두 주소는 동일한 구(강남구)이지만, 동(논현동 vs 청담동)과 도로명, 건물번호가 모두 다르며, 지점명도 논현점 vs 청담점으로 명확히 다른 지점입니다. 따라서 같은 사업체가 아닙니다. 또한, KOMSCO의 주소는 논현동에 해당하지만, PCMap의 주소는 논현동 범위를 벗어나므로 location_scope는 OUT_OF_SCOPE입니다. 음식점으로 분류되지만, 주소와 지점명이 다르므로 entity_match는 NO_MATCH이며, final_decision은 REJECT입니다.; KOMSCO 음식점은 '논현동'에 위치한 '(주)청담고수 논현점'이며, PCMap 상세 음식점은 '청담고수 청담점'으로 명시되어 있습니다. 주소는 각각 '논현로149길 12(논현동)'과 '도산대로58길 15(청담동)'로, 동이 다르며, 도로명과 건물번호도 상이합니다. 또한, 지점명과 주소 모두 명확히 다른 것으로 확인됩니다. 따라서 같은 사업체로 판단할 수 없습니다. KOMSCO의 음식점이 PCMap의 음식점과 동일한 지점인지 명확히 확인할 수 없으며, 주소와 지점명이 모두 다르므로 entity_match는 NO_MATCH로 판단됩니다. 또한, 논현동 범위를 벗어난 것으로 location_scope는 OUT_OF_SCOPE로 판단되며, 최종적으로 REJECT로 처리됩니다.; KOMSCO의 (주)청담고수 논현점은 서울특별시 강남구 논현로149길 12(논현동) 1층에 위치하며, PCMap의 청담고수 청담2호점은 서울특별시 강남구 압구정로79길 18에 위치합니다. 도로명과 건물번호가 모두 다르며, 논현동이 아닌 청담동에 위치하고 있습니다. 따라서 주소와 지점 위치가 명백히 다르므로 entity_match는 NO_MATCH이며, location_scope는 OUT_OF_SCOPE로 판단됩니다. 동일 브랜드이지만 지점 위치가 다르므로 final_decision은 REJECT입니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 (주)청담고수 논현점은 서울 강남구 논현동에 위치하며, 도로명 주소는 논현로149길 12입니다. 반면, PCMap의 청담고수 청담점은 서울 강남구 청담동 21-2에 위치하며, 도로명 주소는 도산대로58길 15입니다. 두 주소는 동일한 구(강남구)이지만, 동(논현동 vs 청담동)과 도로명, 건물번호가 모두 다르며, 지점명도 논현점 vs 청담점으로 명확히 다른 지점입니다. 따라서 같은 사업체가 아닙니다. 또한, KOMSCO의 주소는 논현동에 해당하지만, PCMap의 주소는 논현동 범위를 벗어나므로 location_scope는 OUT_OF_SCOPE입니다. 음식점으로 분류되지만, 주소와 지점명이 다르므로 entity_match는 NO_MATCH이며, final_decision은 REJECT입니다.""}, {""rank"": 2, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO 음식점은 '논현동'에 위치한 '(주)청담고수 논현점'이며, PCMap 상세 음식점은 '청담고수 청담점'으로 명시되어 있습니다. 주소는 각각 '논현로149길 12(논현동)'과 '도산대로58길 15(청담동)'로, 동이 다르며, 도로명과 건물번호도 상이합니다. 또한, 지점명과 주소 모두 명확히 다른 것으로 확인됩니다. 따라서 같은 사업체로 판단할 수 없습니다. KOMSCO의 음식점이 PCMap의 음식점과 동일한 지점인지 명확히 확인할 수 없으며, 주소와 지점명이 모두 다르므로 entity_match는 NO_MATCH로 판단됩니다. 또한, 논현동 범위를 벗어난 것으로 location_scope는 OUT_OF_SCOPE로 판단되며, 최종적으로 REJECT로 처리됩니다.""}, {""rank"": 3, ""provider"": ""NAVER"", ""provider_rank"": 2, ""entity_match"": ""NO_MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""OUT_OF_SCOPE"", ""final_decision"": ""REJECT"", ""reason"": ""KOMSCO의 (주)청담고수 논현점은 서울특별시 강남구 논현로149길 12(논현동) 1층에 위치하며, PCMap의 청담고수 청담2호점은 서울특별시 강남구 압구정로79길 18에 위치합니다. 도로명과 건물번호가 모두 다르며, 논현동이 아닌 청담동에 위치하고 있습니다. 따라서 주소와 지점 위치가 명백히 다르므로 entity_match는 NO_MATCH이며, location_scope는 OUT_OF_SCOPE로 판단됩니다. 동일 브랜드이지만 지점 위치가 다르므로 final_decision은 REJECT입니다.""}]",1,3,,48594,,,REJECT,MOVED_OR_STALE,komsco 정보 자체를 사용하지 않는걸로 결정,이사한걸로 추정,Reviewer: 이사한 것으로 추정; do not use KOMSCO record.
10012,b5c1e569543540d4dc5dab000213a4a6,나향반점,qwen3:8b,2,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 1}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명 주소(선릉로111길 43)과 KOMSCO 주소(선릉로111길 43)가 완전 일치하며, 논현동 범위 내에 위치함. 카테고리도 '음식점 > 중식 > 중국요리'로 음식점으로 분류됨. 이름도 동일하여 같은 사업체로 판단됨.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명 주소(선릉로111길 43)과 KOMSCO 주소(선릉로111길 43)가 완전 일치하며, 논현동 범위 내에 위치함. 카테고리도 '음식점 > 중식 > 중국요리'로 음식점으로 분류됨. 이름도 동일하여 같은 사업체로 판단됨.""}]",1,1,,18628,1,1,ACCEPT,,,,Reviewed draft accepted.
10024,ccd42c9b15adaad1e6d13e9e2663a268,논현감자탕,qwen3:8b,8,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 6}, {""provider"": ""NAVER"", ""rank"": 3, ""index"": 7}, {""provider"": ""KAKAO"", ""rank"": 3, ""index"": 2}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO와 PCMap 상세 모두 '논현감자탕'이라는 이름으로 동일한 음식점이 명시되어 있으며, 주소도 '논현동' 및 '학동로 235'로 일치합니다. 카테고리도 '음식점 > 한식 > 감자탕'으로 일치하며, 좌표도 매우 가까운 범위에 있습니다. 따라서 같은 사업체로 판단됩니다.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO와 PCMap 상세 모두 '논현감자탕'이라는 이름으로 동일한 음식점이 명시되어 있으며, 주소도 '논현동' 및 '학동로 235'로 일치합니다. 카테고리도 '음식점 > 한식 > 감자탕'으로 일치하며, 좌표도 매우 가까운 범위에 있습니다. 따라서 같은 사업체로 판단됩니다.""}]",1,1,,21839,1,,ACCEPT,,,,Reviewed draft accepted.
10036,acff3701907479ce6e610837028f900f,금홍 짬뽕,qwen3:8b,6,"[{""provider"": ""NAVER"", ""rank"": 1, ""index"": 4}, {""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}, {""provider"": ""NAVER"", ""rank"": 2, ""index"": 5}]",,1,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO의 '금홍 짬뽕'과 PCMap의 '금홍'은 동일한 사업체로 추정된다. 주소에서 도로명(논현로149길 35)이 완전히 일치하며, 논현동 범위 내에 위치한다. 카테고리도 중식으로 음식점으로 분류되어 있고, 좌표도 매우 가까운 값으로 일치한다. 다만, 지번주소가 UNKNOWN이지만, 도로명과 건물번호가 동일하여 강한 증거로 판단된다. 따라서 entity_match는 MATCH, business_type은 FOOD, location_scope는 IN_SCOPE, final_decision은 ACCEPT로 판단한다.","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO의 '금홍 짬뽕'과 PCMap의 '금홍'은 동일한 사업체로 추정된다. 주소에서 도로명(논현로149길 35)이 완전히 일치하며, 논현동 범위 내에 위치한다. 카테고리도 중식으로 음식점으로 분류되어 있고, 좌표도 매우 가까운 값으로 일치한다. 다만, 지번주소가 UNKNOWN이지만, 도로명과 건물번호가 동일하여 강한 증거로 판단된다. 따라서 entity_match는 MATCH, business_type은 FOOD, location_scope는 IN_SCOPE, final_decision은 ACCEPT로 판단한다.""}]",1,1,,16553,1,1,ACCEPT,,,,Reviewed draft accepted.
10047,2d950d8406732e5f143e87957ae8f93c,리미지,qwen3:8b,10,"[{""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""NAVER"", ""rank"": 3, ""index"": 7}, {""provider"": ""NAVER"", ""rank"": 4, ""index"": 8}, {""provider"": ""NAVER"", ""rank"": 5, ""index"": 9}, {""provider"": ""KAKAO"", ""rank"": 2, ""index"": 1}]",1,,MATCH,FOOD,IN_SCOPE,ACCEPT,"도로명 주소(언주로147길 18)와 좌표(37.5198164407149, 127.032777512255)가 KOMSCO와 PCMap 상세 정보에서 일치하며, '논현동'이 포함된 주소 범위 내에 위치함. 음식점 카테고리가 일치하고, 동일한 사업체로 판단됨.","[{""rank"": 1, ""provider"": ""KAKAO"", ""provider_rank"": 1, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""도로명 주소(언주로147길 18)와 좌표(37.5198164407149, 127.032777512255)가 KOMSCO와 PCMap 상세 정보에서 일치하며, '논현동'이 포함된 주소 범위 내에 위치함. 음식점 카테고리가 일치하고, 동일한 사업체로 판단됨.""}]",1,1,,18878,1,,ACCEPT,,,,Reviewed draft accepted.
10059,25a13f8b185c64b92f035f1493c22d70,메이크 어 딜리버리,qwen3:8b,7,"[{""provider"": ""NAVER"", ""rank"": 2, ""index"": 6}, {""provider"": ""KAKAO"", ""rank"": 1, ""index"": 0}, {""provider"": ""KAKAO"", ""rank"": 5, ""index"": 4}, {""provider"": ""NAVER"", ""rank"": 1, ""index"": 5}, {""provider"": ""KAKAO"", ""rank"": 4, ""index"": 3}]",,2,MATCH,FOOD,IN_SCOPE,ACCEPT,"KOMSCO와 PCMap 상세의 주소는 도로명(학동로34길 24)이 동일하며, 논현동이라는 동이 포함되어 있어 위치 범위가 일치합니다. 이름은 '메이크 어 딜리버리'와 '메이크어딜리버리'로 단어 순서와 괄호 생략 차이로 인해 동일성 판단이 가능합니다. 카테고리는 '음식점>한식'으로 음식점으로 분류되어 있으며, 좌표도 매우 가까운 위치를 보입니다. 따라서 같은 사업체로 판단되며, 음식점으로 분류되어 논현동 범위에 포함되어 최종 수용합니다.","[{""rank"": 1, ""provider"": ""NAVER"", ""provider_rank"": 2, ""entity_match"": ""MATCH"", ""business_type"": ""FOOD"", ""location_scope"": ""IN_SCOPE"", ""final_decision"": ""ACCEPT"", ""reason"": ""KOMSCO와 PCMap 상세의 주소는 도로명(학동로34길 24)이 동일하며, 논현동이라는 동이 포함되어 있어 위치 범위가 일치합니다. 이름은 '메이크 어 딜리버리'와 '메이크어딜리버리'로 단어 순서와 괄호 생략 차이로 인해 동일성 판단이 가능합니다. 카테고리는 '음식점>한식'으로 음식점으로 분류되어 있으며, 좌표도 매우 가까운 위치를 보입니다. 따라서 같은 사업체로 판단되며, 음식점으로 분류되어 논현동 범위에 포함되어 최종 수용합니다.""}]",1,1,,24360,1,2,ACCEPT,,,,Reviewed draft accepted.
